node_id,osm_node_id,osm_highway,lat,lng
37799,261302240,crossing,-87.8290357,41.8880356
37800,261350791,crossing,-87.8290826,41.8891547
37801,261330491,crossing,-87.681381,41.6554123
37802,261327474,crossing,-87.681344,41.6544807
37803,5530931634,crossing,-87.6831378,41.7138341
37804,261166689,crossing,-87.6815744,41.6645325
37805,261343260,crossing,-87.6815011,41.6627268
37806,261351029,crossing,-87.7251885,42.0054845
37807,3179970254,crossing,-87.9129925,41.8952852
37809,261254593,crossing,-87.9130095,41.8805741
37810,261293132,crossing,-87.9130065,41.8799057
37811,261351046,crossing,-87.9130033,41.8775744
37812,1837347585,crossing,-87.9129854,41.8768752
37818,261351179,crossing,-87.891142,41.839301
37819,261188222,crossing,-87.8908676,41.8338416
37820,261351213,crossing,-87.8279741,41.8113055
37821,261146207,crossing,-87.677995,42.0194264
37822,261270381,crossing,-87.8277766,41.8058756
37823,261159070,crossing,-87.7052457,41.8835411
37824,261230330,crossing,-87.7062029,41.8835711
37825,261292421,crossing,-87.8973112,41.8482448
37827,1494445105,crossing,-87.6226476,41.7318434
37828,1494445085,crossing,-87.6216812,41.731856
37829,261351345,crossing,-87.6700987,41.9046924
37830,261240496,crossing,-87.6711056,41.905336
37831,261154339,crossing,-87.7527005,41.9873473
37834,261331812,crossing,-87.815613,41.8666273
37835,261291796,crossing,-87.8155497,41.864774
37836,261351396,crossing,-87.8012117,41.6934109
37837,261208302,crossing,-87.6779921,41.6495869
37838,261196950,crossing,-87.6780285,41.6505417
37839,3920107188,crossing,-87.6787671,41.6772272
37840,4255860173,crossing,-87.6786102,41.669922
37841,717284240,crossing,-87.6798713,41.6531105
37842,717283877,crossing,-87.6790062,41.6549783
37843,261302242,crossing,-87.8302185,41.8880096
37844,261351502,crossing,-87.8289024,41.8893589
37845,261286717,crossing,-87.8320165,41.7091709
37846,2565516462,crossing,-87.7469795,41.8130538
37847,261336606,crossing,-87.747052,41.8143643
37848,261266889,crossing,-87.7430501,41.6817525
37849,261200191,crossing,-87.7468049,41.8075784
37850,261319333,crossing,-87.7467273,41.8039221
37851,261260958,crossing,-87.7466703,41.802107
37852,261316383,crossing,-87.7465713,41.798142
37853,261337071,crossing,-87.7458164,41.7747016
37855,261184609,crossing,-87.7459213,41.7783621
37856,262418385,crossing,-87.6424926,41.9324139
37857,7934467896,crossing,-87.6579812,41.6961383
37858,261148891,crossing,-87.6570712,41.6969695
37859,261196768,crossing,-87.6558249,41.6976382
37860,261216622,crossing,-87.6602117,41.750404
37861,261299622,crossing,-87.660248,41.7522353
37862,261116432,crossing,-87.6602923,41.7540361
37863,261185767,crossing,-87.6603425,41.7558603
37864,368378467,crossing,-87.6609322,41.7937088
37865,261266536,crossing,-87.6608521,41.7904548
37866,261226552,crossing,-87.6607614,41.7868085
37867,261188043,crossing,-87.6607113,41.7849894
37868,261149792,crossing,-87.6606705,41.7831707
37869,261256447,crossing,-87.66062,41.7813508
37870,261195764,crossing,-87.6578451,41.6812286
37871,261307521,crossing,-87.657744,41.6775882
37872,261247719,crossing,-87.65768,41.6757643
37873,261335852,crossing,-87.6576227,41.6721893
37874,261214464,crossing,-87.6611336,41.8013701
37875,261339655,crossing,-87.6610924,41.7995468
37876,261256677,crossing,-87.6610476,41.7977266
37877,261218665,crossing,-87.6609942,41.7959126
37878,862962605,crossing,-87.6609457,41.7940867
37879,261350750,crossing,-87.6592597,41.7303848
37880,261315936,crossing,-87.6591971,41.7285605
37881,261173905,crossing,-87.6591547,41.7267367
37882,261348222,crossing,-87.6591198,41.7249099
37883,5496260573,crossing,-87.6590312,41.7214815
37884,261351623,crossing,-87.6575482,41.671953
37885,261351626,crossing,-87.6589657,41.6971511
37886,261216621,crossing,-87.6597997,41.7504097
37887,261177265,crossing,-87.6597585,41.7485925
37888,261137911,crossing,-87.6597108,41.7467644
37889,261240299,crossing,-87.6596622,41.7449571
37890,261173987,crossing,-87.6595978,41.7431198
37892,261351633,crossing,-87.6626891,41.8578586
37893,538541435,crossing,-87.6613278,41.8086608
37894,261184832,crossing,-87.6595007,41.7394906
37895,261114668,crossing,-87.6594666,41.7376729
37896,261297775,crossing,-87.6594206,41.7358451
37897,261325913,crossing,-87.6605795,41.7649657
37898,261192123,crossing,-87.6605564,41.7640527
37899,261329623,crossing,-87.6605366,41.7631374
37900,261195002,crossing,-87.6605131,41.762234
37901,261351642,crossing,-87.6604865,41.7613327
37902,261336059,crossing,-87.66044,41.7595088
37903,1309581856,crossing,-87.6629411,41.8716927
37904,3239959446,crossing,-87.6629178,41.8710089
37905,261157634,crossing,-87.8369912,41.9023036
37906,261351787,crossing,-87.8366448,41.9041018
37907,261235219,crossing,-87.6840112,41.9677649
37908,262077540,crossing,-87.6791573,41.9678363
37909,367776782,crossing,-87.7772467,41.9667219
37910,261125685,crossing,-87.7747945,41.9667687
37911,261156227,crossing,-87.7723384,41.9668071
37912,261311248,crossing,-87.7698972,41.9668429
37913,266720617,crossing,-87.767445,41.9668738
37914,2178993822,crossing,-87.7212889,41.9674116
37915,261262155,crossing,-87.723111,41.9673952
37917,261146288,crossing,-87.7024443,41.9675845
37918,261313657,crossing,-87.7576746,41.9668585
37919,261164835,crossing,-87.7596717,41.9666306
37920,261198950,crossing,-87.696209,41.9676425
37921,261222801,crossing,-87.6988834,41.9676205
37923,367749706,crossing,-87.8443397,42.0108154
37924,261351823,crossing,-87.8443588,42.0126649
37925,261351824,crossing,-87.8443717,42.0170025
37927,261351863,crossing,-87.7403515,41.6504251
37929,2028351621,crossing,-87.7612619,41.9844263
37930,261185577,crossing,-87.7671438,41.9843955
37931,261351892,crossing,-87.7652129,41.8026593
37932,540568433,crossing,-87.7651055,41.8000221
37933,261187982,crossing,-87.7643817,41.7835121
37934,261312324,crossing,-87.7646645,41.7871895
37935,261153730,crossing,-87.6086265,41.7658255
37936,261351907,crossing,-87.8665083,41.9235453
37937,261295160,crossing,-87.900895,41.8390683
37938,6001935467,crossing,-87.5388829,41.7119494
37939,261218503,crossing,-87.5376892,41.7119603
37940,261218432,crossing,-87.5364977,41.7119652
37941,261275621,crossing,-87.5352756,41.7119702
37942,261129020,crossing,-87.5543743,41.7118504
37943,261172737,crossing,-87.5536908,41.711851
37944,261224661,crossing,-87.5523042,41.7118523
37945,261116249,crossing,-87.5515135,41.7118531
37946,5169910279,crossing,-87.5513598,41.7118495
37947,261222622,crossing,-87.6198974,41.7108659
37948,261214230,crossing,-87.618735,41.7108846
37949,261332210,crossing,-87.617515,41.7109041
37950,261235346,crossing,-87.6163019,41.7109234
37951,261127016,crossing,-87.6150814,41.710943
37952,261283280,crossing,-87.6138687,41.7109601
37953,261174911,crossing,-87.6126533,41.7109818
37954,261279899,crossing,-87.6114331,41.7110013
37955,261251814,crossing,-87.6102198,41.7110207
37956,261207345,crossing,-87.6066304,41.7110781
37957,261176914,crossing,-87.5706892,41.7116296
37958,261164656,crossing,-87.5669744,41.7116821
37959,261352077,crossing,-87.5645536,41.7117138
37960,261238142,crossing,-87.5621377,41.7117504
37961,261285082,crossing,-87.5609543,41.7117671
37962,261346677,crossing,-87.5597131,41.7117845
37963,5862186236,crossing,-87.6053003,41.7108918
37964,718889965,crossing,-87.5970191,41.7108254
37965,261247627,crossing,-87.5419125,41.6900401
37966,261155713,crossing,-87.5413156,41.6900385
37967,261200543,crossing,-87.5400953,41.6900353
37968,261333492,crossing,-87.5388988,41.6900322
37969,261218514,crossing,-87.5376931,41.6900291
37970,261218438,crossing,-87.5364837,41.6900259
37971,261338764,crossing,-87.535274,41.6900227
37974,261214238,crossing,-87.6181602,41.6890175
37975,261168743,crossing,-87.8326773,41.6454512
37976,261253621,crossing,-87.790186,41.6749505
37977,261207779,crossing,-87.7900323,41.6717855
37978,261258845,crossing,-87.7896157,41.6644812
37979,261122384,crossing,-87.7892989,41.6608449
37981,261278929,crossing,-87.8552655,42.0117151
37982,261322735,crossing,-87.8552646,42.014095
37983,261222439,crossing,-87.8552655,42.0158596
37984,261352284,crossing,-87.855232,42.021808
37986,261116811,crossing,-87.8641178,41.8400226
37987,261349626,crossing,-87.8629948,41.8400507
37988,261286083,crossing,-87.8618046,41.8400803
37989,261293742,crossing,-87.7795499,41.8397832
37990,261208141,crossing,-87.7807827,41.8397648
37991,261210864,crossing,-87.7820128,41.8397465
37992,261279754,crossing,-87.7832441,41.8397281
37993,261163140,crossing,-87.8683531,41.8399004
37994,1912330270,crossing,-87.8019745,41.8412325
37995,261105635,crossing,-87.8230116,41.8398835
37996,8088464246,crossing,-87.8228053,41.8398858
37997,261195390,crossing,-87.8226493,41.839887
37998,261178740,crossing,-87.847109,41.8395431
37999,261292452,crossing,-87.8340561,41.8499069
38000,3181929635,crossing,-87.8340508,41.8497638
38001,261176092,crossing,-87.833784,41.8425789
38002,261352394,crossing,-87.6574504,42.0037261
38003,1257572591,crossing,-87.6606211,42.0036759
38004,261170645,crossing,-87.6900264,42.0031931
38005,261156585,crossing,-87.6912455,42.0031757
38006,261141611,crossing,-87.6936949,42.0031293
38007,261224250,crossing,-87.6949076,42.0031082
38008,261115553,crossing,-87.6961372,42.0030867
38009,261198963,crossing,-87.6973491,42.0030655
38010,261146432,crossing,-87.6985535,42.0030444
38011,261352401,crossing,-87.6997853,42.0030231
38012,261269620,crossing,-87.7045961,42.0029391
38013,261160379,crossing,-87.8186745,42.0018119
38014,4903386319,crossing,-87.821332,42.0018793
38015,4903386354,crossing,-87.8214116,42.0018803
38016,261197624,crossing,-87.7531047,42.0027468
38017,261352406,crossing,-87.7554941,42.0027744
38018,261352408,crossing,-87.7579037,42.0028094
38019,261133008,crossing,-87.7130475,42.0028132
38020,261121296,crossing,-87.7190783,42.0027513
38021,261182407,crossing,-87.7214986,42.0027265
38022,287231382,crossing,-87.7223708,42.0027175
38023,261199646,crossing,-87.809183,42.0025922
38024,9206988183,crossing,-87.729397,42.0026278
38025,261352424,crossing,-87.7324228,42.0026387
38026,288069012,crossing,-87.6604348,41.9124882
38027,365024847,crossing,-87.6604313,41.8961811
38028,261119883,crossing,-87.6601343,41.900664
38029,263415356,crossing,-87.6606414,41.9031103
38030,261164208,crossing,-87.8517843,41.889499
38031,261329905,crossing,-87.8554247,41.8899369
38032,261247538,crossing,-87.8566662,41.8900468
38033,261354092,crossing,-87.8841199,41.8912917
38034,261344999,crossing,-87.885917,41.8914594
38035,1001541251,crossing,-87.8865607,41.8915193
38036,261347444,crossing,-87.8603512,41.890248
38037,261228891,crossing,-87.8614873,41.8902146
38038,261098873,crossing,-87.8929978,41.8810985
38039,261223112,crossing,-87.891783,41.8810082
38040,261316686,crossing,-87.8905445,41.8809161
38041,6496392346,crossing,-87.8971978,41.7272354
38042,261354095,crossing,-87.8981549,41.7265952
38043,261254588,crossing,-87.9000496,41.7253973
38044,261209433,crossing,-87.8607965,42.0132743
38045,2387815431,crossing,-87.8606621,42.0134274
38046,261197571,crossing,-87.7677403,41.6568109
38047,261235457,crossing,-87.7690804,41.6567801
38048,7822115885,crossing,-87.7772645,41.6566453
38049,261135531,crossing,-87.7773851,41.6566429
38050,7438378853,crossing,-87.7775368,41.6566363
38051,261144665,crossing,-87.636446,41.6581397
38052,261285247,crossing,-87.6376516,41.6582701
38053,261149521,crossing,-87.6400544,41.6584746
38054,261200035,crossing,-87.6412658,41.6585077
38055,261251066,crossing,-87.6461176,41.6584333
38056,468419469,crossing,-87.6261302,41.8110559
38057,261276408,crossing,-87.624514,41.8110805
38058,468419945,crossing,-87.6228885,41.8111052
38059,468420071,crossing,-87.6212742,41.8111297
38060,261127050,crossing,-87.6182025,41.8111764
38061,261118288,crossing,-87.6169038,41.8111962
38062,261118308,crossing,-87.6166357,41.8112002
38063,261283329,crossing,-87.61637,41.8112043
38064,261300465,crossing,-87.6138416,41.8112427
38065,261152757,crossing,-87.6115116,41.8112781
38066,261276571,crossing,-87.6066024,41.8113527
38067,261162603,crossing,-87.6044075,41.8113861
38068,260098256,crossing,-87.6392358,41.9286598
38069,261233253,crossing,-87.8109543,41.7041544
38070,261251480,crossing,-87.8679071,41.9360245
38071,261145000,crossing,-87.77818,41.8348452
38072,261293773,crossing,-87.7794223,41.835129
38073,261208191,crossing,-87.7806451,41.8353577
38074,261210889,crossing,-87.781881,41.8353429
38075,5715860183,crossing,-87.7831198,41.835328
38076,261195536,crossing,-87.7732444,41.8333421
38078,261278573,crossing,-87.8821894,41.8563558
38080,263362052,crossing,-87.6645669,41.9251967
38082,262227414,crossing,-87.6658398,41.9543371
38083,261293475,crossing,-87.6657985,41.9525213
38084,261286618,crossing,-87.6657567,41.9506805
38085,261286616,crossing,-87.6653274,41.9506856
38086,261181593,crossing,-87.6652715,41.9488717
38087,307937570,crossing,-87.6652266,41.9470638
38088,261178069,crossing,-87.665169,41.9452305
38089,261139227,crossing,-87.6651298,41.9434006
38090,1370314286,crossing,-87.7790749,41.9939488
38091,261194291,crossing,-87.7779889,41.9530274
38092,261268561,crossing,-87.7781275,41.956681
38093,261254770,crossing,-87.7781895,41.9585154
38094,310336998,crossing,-87.7782456,41.9603367
38096,261330487,crossing,-87.6660512,41.6568962
38098,261354753,crossing,-87.6036374,41.7777079
38099,1837519818,crossing,-87.7837719,41.8541914
38100,261345702,crossing,-87.7861016,41.8541559
38101,261124328,crossing,-87.7885346,41.8541188
38102,261257567,crossing,-87.7934385,41.8540441
38103,261274463,crossing,-87.7947126,41.8540247
38104,261206920,crossing,-87.7959719,41.8540056
38105,261225421,crossing,-87.7972929,41.8539854
38106,261328080,crossing,-87.7999155,41.8539456
38107,261192640,crossing,-87.8025015,41.8539061
38108,261140360,crossing,-87.8038247,41.8538866
38109,261136371,crossing,-87.8428705,41.8532877
38110,261354764,crossing,-87.8440605,41.8533075
38111,261154490,crossing,-87.8525817,41.8530946
38112,261296391,crossing,-87.8725234,41.9299466
38113,261354787,crossing,-87.8711067,41.9285242
38115,261185919,crossing,-87.8729676,41.9402686
38116,261299350,crossing,-87.8729136,41.9390316
38117,261354817,crossing,-87.8879827,41.8136248
38118,418458953,crossing,-87.6929746,41.8083062
38119,261272706,crossing,-87.6930299,41.810098
38120,261223148,crossing,-87.6930867,41.8119366
38121,261336593,crossing,-87.6931989,41.8155721
38122,261354822,crossing,-87.6932688,41.8178352
38123,261132832,crossing,-87.6944614,41.8617806
38124,1446638285,crossing,-87.6945002,41.8619095
38125,261150078,crossing,-87.691976,41.7718433
38126,6708445713,crossing,-87.6920255,41.7736566
38127,261337050,crossing,-87.6920743,41.7754591
38128,261155588,crossing,-87.6921236,41.7772544
38129,261184688,crossing,-87.692175,41.779138
38130,261256474,crossing,-87.6922248,41.780963
38131,261149839,crossing,-87.6922748,41.7827908
38132,261187930,crossing,-87.6923244,41.7846115
38133,261226588,crossing,-87.6923739,41.786426
38134,261312292,crossing,-87.6924239,41.7882582
38135,261266491,crossing,-87.6924735,41.7900761
38136,862966779,crossing,-87.6925731,41.7937237
38137,261256629,crossing,-87.6926724,41.7973624
38138,261339638,crossing,-87.6927222,41.7991872
38140,4332509021,crossing,-87.6914096,41.7498949
38142,261240271,crossing,-87.6912616,41.7445044
38143,261174010,crossing,-87.6912142,41.742685
38144,261268316,crossing,-87.6900116,41.6990097
38145,261196763,crossing,-87.6899431,41.6971744
38146,261130598,crossing,-87.6898897,41.6953573
38147,261345793,crossing,-87.6896637,41.7008104
38148,261268315,crossing,-87.689608,41.6990159
38149,261354857,crossing,-87.6918529,41.7663911
38150,261325897,crossing,-87.691805,41.7645641
38151,261329648,crossing,-87.6917569,41.7627376
38152,261354858,crossing,-87.6917093,41.760921
38153,261336032,crossing,-87.6916638,41.7591853
38154,261237945,crossing,-87.6944553,41.8592465
38155,261354850,crossing,-87.6943929,41.8574167
38156,261332964,crossing,-87.6904958,41.7135831
38157,261218396,crossing,-87.6903156,41.7081274
38158,261223445,crossing,-87.6897814,41.7045276
38159,261155440,crossing,-87.6898387,41.7063423
38160,261348213,crossing,-87.793137,41.722989
38161,267060512,crossing,-87.7758705,42.0015886
38162,261229585,crossing,-87.7375396,41.8696257
38163,538791042,crossing,-87.7375105,41.8689737
38164,9284211197,crossing,-87.7378376,41.8717282
38165,261218237,crossing,-87.7378273,41.8715176
38166,261229587,crossing,-87.737753,41.8695664
38168,261341073,crossing,-87.7378807,41.8796148
38169,261154176,crossing,-87.7377868,41.8769387
38170,261200198,crossing,-87.7358137,41.807726
38171,261355130,crossing,-87.7357159,41.8039952
38173,261355151,crossing,-87.7334554,41.7184032
38174,261287434,crossing,-87.7333924,41.7165979
38175,261149205,crossing,-87.7332654,41.7129594
38176,4332555758,crossing,-87.734084,41.7492236
38177,261121129,crossing,-87.7349281,41.7428012
38178,261184816,crossing,-87.7336832,41.7383114
38179,261114695,crossing,-87.7336183,41.7364782
38180,261297804,crossing,-87.7335725,41.7347076
38181,3192598379,crossing,-87.7335687,41.7346037
38182,418448957,crossing,-87.7354791,41.7953776
38184,261330999,crossing,-87.736602,41.8364194
38186,345098737,crossing,-87.7378542,41.8727635
38187,261279764,crossing,-87.7829984,41.8315339
38189,6782470618,crossing,-87.8431384,42.0103392
38190,261319545,crossing,-87.8432252,41.9918763
38191,287214181,crossing,-87.672288,41.998053
38192,261236466,crossing,-87.6707016,41.9287476
38193,2014120468,crossing,-87.6707833,41.9311608
38195,261296684,crossing,-87.6708518,41.933283
38197,261132135,crossing,-87.6730697,42.0211703
38198,261117422,crossing,-87.6722014,42.0078028
38199,261289111,crossing,-87.672243,42.0090197
38200,5772196946,crossing,-87.6722845,42.010236
38201,5772196945,crossing,-87.672326,42.0114491
38202,261280508,crossing,-87.672368,42.0126815
38203,5772197161,crossing,-87.6724062,42.0138002
38204,261267396,crossing,-87.6724434,42.0148909
38205,261308251,crossing,-87.6725158,42.0170102
38206,261147436,crossing,-87.6725267,42.017329
38207,261207075,crossing,-87.6704253,41.9033015
38208,261355324,crossing,-87.6704509,41.9043907
38210,4081878211,crossing,-87.670035,41.9067532
38214,261220981,crossing,-87.6694119,41.8852395
38215,9223647365,crossing,-87.6695077,41.8881966
38216,261355374,crossing,-87.6980078,41.6783823
38217,261131827,crossing,-87.7003217,41.6783283
38218,261355378,crossing,-87.9081731,41.6746763
38219,2537405322,crossing,-87.9107403,41.6746345
38220,261355562,crossing,-87.8572209,41.8760285
38221,261122982,crossing,-87.8570833,41.8730736
38222,261331374,crossing,-87.8570203,41.8714023
38223,261217850,crossing,-87.8569411,41.869424
38224,261354079,crossing,-87.8579007,41.8901832
38225,4205201983,crossing,-87.8578349,41.8885331
38226,261121468,crossing,-87.6896492,41.8738581
38227,261216224,crossing,-87.7685719,41.8417863
38228,261224471,crossing,-87.7697822,41.8417705
38229,261291320,crossing,-87.7710194,41.8417508
38230,261166654,crossing,-87.7722404,41.8417367
38231,261195528,crossing,-87.7734783,41.8417143
38232,261116314,crossing,-87.7747112,41.8417009
38233,261119483,crossing,-87.7759161,41.841678
38234,261329681,crossing,-87.7771354,41.8416502
38235,261285868,crossing,-87.6805171,41.8435261
38237,1693264440,crossing,-87.6267356,41.8443174
38238,349863044,crossing,-87.6269286,41.8443153
38239,261219658,crossing,-87.6291528,41.8442986
38240,261199862,crossing,-87.6464331,41.8445163
38241,261206904,crossing,-87.6498839,41.8444073
38242,261202662,crossing,-87.6383088,41.8445238
38243,261231202,crossing,-87.7037648,41.8427207
38244,261132030,crossing,-87.7049939,41.8427106
38245,261277561,crossing,-87.5580727,41.6610326
38246,261224652,crossing,-87.5519888,41.6610006
38247,261355775,crossing,-87.8954644,41.7706255
38248,261355781,crossing,-87.8952992,41.7707317
38249,261331200,crossing,-87.6547243,41.8352035
38250,261239860,crossing,-87.6559484,41.8351867
38251,261182194,crossing,-87.7536061,41.8338015
38252,261304986,crossing,-87.7503185,41.8338448
38253,261340031,crossing,-87.7469702,41.833889
38254,5893159814,crossing,-87.6657241,41.8347574
38255,1255568024,crossing,-87.7521426,41.9973438
38256,4069526570,crossing,-87.7513987,41.9982458
38257,261181216,crossing,-87.7510755,41.9986347
38258,1254091848,crossing,-87.7507025,41.9994452
38259,1254091846,crossing,-87.7506927,42.0003212
38260,1254091855,crossing,-87.7506513,42.0014578
38261,1254091836,crossing,-87.7506323,42.0024068
38262,1254091834,crossing,-87.7505998,42.0033641
38264,261225880,crossing,-87.6994626,41.9921894
38266,261240197,crossing,-87.6995694,41.9957756
38268,261160913,crossing,-87.6996768,41.9993819
38269,261294449,crossing,-87.6997309,42.0011983
38270,4332818823,crossing,-87.6998318,42.0045846
38271,261285862,crossing,-87.6806675,41.8493815
38272,261287991,crossing,-87.6831141,41.849343
38275,705827790,crossing,-87.6367425,41.8500033
38276,261356027,crossing,-87.6904647,41.8492451
38277,261271708,crossing,-87.6929202,41.8492124
38278,7641790060,crossing,-87.6953692,41.8491798
38279,261122596,crossing,-87.8682801,41.8144455
38280,261251884,crossing,-87.6117987,41.7709062
38281,261292453,crossing,-87.8352939,41.8498098
38282,261176093,crossing,-87.8350122,41.8425501
38283,1842136268,crossing,-87.8299557,41.6863792
38284,261356139,crossing,-87.8300459,41.6860204
38285,535590246,crossing,-87.8354901,41.7005774
38286,261224905,crossing,-87.6312006,41.811786
38287,4591406821,crossing,-87.6329452,41.8117413
38288,261118812,crossing,-87.6334426,41.8117286
38289,261356245,crossing,-87.6378267,41.811761
38290,261298932,crossing,-87.7200153,41.8106746
38291,261316071,crossing,-87.7188236,41.8106923
38292,261295803,crossing,-87.684514,41.8111543
38293,261356254,crossing,-87.6894008,41.811091
38294,261319796,crossing,-87.8735156,41.9647283
38295,261356268,crossing,-87.8740943,41.9647183
38296,261270818,crossing,-87.8630579,41.9659347
38297,2435577755,crossing,-87.8630522,41.9658408
38298,261234162,crossing,-87.8649741,41.9653106
38299,261127572,crossing,-87.8050277,41.6564953
38300,1836402672,crossing,-87.8050257,41.6563936
38301,7662877967,crossing,-87.6184865,41.8984653
38305,4332538737,crossing,-87.7206934,41.8774395
38306,365182047,crossing,-87.7756101,42.0100568
38307,267460845,crossing,-87.7769848,42.0119687
38308,261275101,crossing,-87.7398907,41.9912606
38309,261158929,crossing,-87.7409946,41.9917911
38310,261195042,crossing,-87.7441049,41.9932381
38311,261154344,crossing,-87.7451125,41.9937283
38312,261197622,crossing,-87.7544367,41.9980498
38313,261356424,crossing,-87.7564997,41.9990092
38314,261262010,crossing,-87.7575277,41.9994907
38315,261248080,crossing,-87.758564,41.9999698
38316,261356426,crossing,-87.7596129,42.0004612
38317,261269892,crossing,-87.7606175,42.0009416
38318,261253210,crossing,-87.7622805,42.0016848
38319,261326394,crossing,-87.7509324,41.9963556
38320,261285788,crossing,-87.6620863,41.7039855
38321,261197698,crossing,-87.6670315,41.7039019
38322,261137023,crossing,-87.6234414,41.7044236
38323,261224975,crossing,-87.6282073,41.7043763
38324,261356444,crossing,-87.6866189,41.7036159
38325,261251069,crossing,-87.6476252,41.7041545
38326,261347713,crossing,-87.6500473,41.7041183
38327,261169664,crossing,-87.720799,41.7030981
38328,261356453,crossing,-87.6863133,41.7036082
38329,5504074152,crossing,-87.878615,41.6491889
38330,261133245,crossing,-87.7640522,41.8564694
38331,261271641,crossing,-87.6931684,41.8574299
38333,261243952,crossing,-87.7151665,41.8571404
38334,2399951306,crossing,-87.7157582,41.857132
38335,261356695,crossing,-87.7170167,41.8571295
38336,261174187,crossing,-87.7176295,41.8571215
38337,261184365,crossing,-87.7114986,41.8571914
38338,261116752,crossing,-87.7127158,41.8571779
38341,261317910,crossing,-87.7456707,41.8567391
38342,261340023,crossing,-87.7468944,41.8567233
38343,261182174,crossing,-87.754251,41.8566279
38344,261142014,crossing,-87.6956305,41.8573916
38345,261203449,crossing,-87.6962456,41.8573894
38346,2404099473,crossing,-87.6471637,41.858096
38347,261342991,crossing,-87.6476156,41.8580891
38348,261302520,crossing,-87.6487368,41.858072
38349,261251110,crossing,-87.6508835,41.8580393
38351,261159760,crossing,-87.7749758,41.7178186
38352,261186265,crossing,-87.7762109,41.7178081
38353,261356726,crossing,-87.7871653,41.7176389
38354,261356733,crossing,-87.6857299,41.7190972
38355,261196208,crossing,-87.7614729,41.7179205
38356,261312551,crossing,-87.7626918,41.7179039
38357,261339463,crossing,-87.7639228,41.7178958
38358,261323136,crossing,-87.7651428,41.7178969
38359,3731290997,crossing,-87.7413788,41.7182588
38360,261163977,crossing,-87.6943817,41.7190072
38361,261198245,crossing,-87.715214,41.7187312
38362,261243019,crossing,-87.717653,41.7186954
38363,261163255,crossing,-87.7200813,41.7186598
38364,261131868,crossing,-87.7017831,41.7189191
38365,261330200,crossing,-87.7029945,41.718902
38367,2920972809,crossing,-87.8787161,41.8976555
38368,2392886237,crossing,-87.8788681,41.9069232
38369,261295184,crossing,-87.8976613,41.7870784
38370,1912276589,crossing,-87.8222441,41.8306827
38371,9976325560,crossing,-87.8226249,41.8306755
38372,6506639499,crossing,-87.8381369,41.6720042
38373,261188586,crossing,-87.8539051,41.8195081
38374,261155253,crossing,-87.8538108,41.8170834
38375,261148864,crossing,-87.8537104,41.8145629
38376,261312147,crossing,-87.8536396,41.8126789
38377,261357054,crossing,-87.8533803,41.8063209
38378,261333265,crossing,-87.8541018,41.8311444
38379,261293241,crossing,-87.8539496,41.8274959
38380,1741720548,crossing,-87.8538769,41.8257949
38381,261280600,crossing,-87.8868589,41.8982995
38382,261357076,crossing,-87.8868637,41.8995723
38383,261257382,crossing,-87.8206715,41.8110125
38384,261357111,crossing,-87.9045087,41.7410529
38385,261191400,crossing,-87.8568542,42.0068172
38386,2257954748,crossing,-87.8572038,42.0060471
38387,358532700,crossing,-87.8812031,41.8150698
38388,261155279,crossing,-87.8821956,41.8190066
38389,261227578,crossing,-87.8089998,41.9326584
38390,261334865,crossing,-87.8089341,41.9308368
38391,261236476,crossing,-87.8088224,41.9277375
38394,261325877,crossing,-87.8082168,41.908909
38395,261347768,crossing,-87.8082724,41.9106713
38396,261209768,crossing,-87.8083293,41.9124751
38397,367770947,crossing,-87.808331,41.9125277
38398,261302958,crossing,-87.8083877,41.9143228
38399,261357172,crossing,-87.8084453,41.9161494
38400,261264700,crossing,-87.8085031,41.9179812
38401,261203098,crossing,-87.808561,41.9198165
38402,261142666,crossing,-87.8086192,41.9216603
38403,261169436,crossing,-87.8086829,41.9234731
38404,261155959,crossing,-87.7962711,41.8797388
38405,261331404,crossing,-87.796053,41.8730482
38406,261357265,crossing,-87.6804954,41.8705129
38407,261116511,crossing,-87.6794337,41.8714333
38408,261285908,crossing,-87.6812383,41.8699322
38409,261216776,crossing,-87.8404518,41.8880379
38410,261210364,crossing,-87.8403764,41.8861947
38411,261357274,crossing,-87.8403395,41.8852868
38412,261221276,crossing,-87.8402242,41.8825626
38413,261323245,crossing,-87.8401908,41.8816562
38414,261203959,crossing,-87.8401528,41.8807263
38415,261155989,crossing,-87.8400796,41.8789369
38416,261331373,crossing,-87.8397821,41.871664
38417,261189123,crossing,-87.8397993,41.8709204
38418,261217841,crossing,-87.8397639,41.8698389
38419,261331818,crossing,-87.8396096,41.8661871
38420,3603777713,crossing,-87.8395578,41.8646788
38421,7915639102,crossing,-87.8233021,41.6911825
38425,4598390107,crossing,-87.9185578,41.6655869
38427,2388797186,crossing,-87.9351596,41.6653073
38431,261216598,crossing,-87.8312685,41.7474314
38432,261234546,crossing,-87.8312341,41.7456369
38433,261357398,crossing,-87.8310959,41.7422528
38434,261357401,crossing,-87.8310587,41.7412036
38435,261297874,crossing,-87.8306317,41.7329602
38436,4335620075,crossing,-87.8306272,41.7328586
38437,261168740,crossing,-87.8280481,41.645552
38439,7183192058,crossing,-87.8288117,41.6771663
38440,261105968,crossing,-87.825579,41.6890972
38442,261122413,crossing,-87.8252607,41.6601409
38443,2388602526,crossing,-87.8257624,41.6566251
38444,261144814,crossing,-87.8262625,41.6528684
